variable,source,line,time,iter,latency,data_source,cpu,node,index,map3D,xidx,yidx,zidx
m_xd,LULESH_OMP.cc,2056,429879,210,361,100,13,1,14270,0,0,0,0
m_xd,LULESH_OMP.cc,2056,429879,210,21,3,14,0,15385,0,0,0,0
m_x,LULESH_OMP.cc,2035,429890,210,21,103,3,1,4631,0,0,0,0
m_y,LULESH_OMP.cc,2036,429918,210,21,101,30,0,33307,0,0,0,0
m_x,LULESH_OMP.cc,2035,429929,210,21,3,29,1,33398,0,0,0,0
m_xd,LULESH_OMP.cc,2056,429936,210,239,100,26,0,30318,0,0,0,0
m_x,LULESH_OMP.cc,2035,429941,210,53,104,27,1,31422,0,0,0,0
m_xd,LULESH_OMP.cc,2056,429942,210,21,103,30,0,34677,0,0,0,0
m_zd,LULESH_OMP.cc,2188,429970,210,21,3,8,0,10217,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,429984,210,26,3,30,0,31616,1,0,28,30
m_delv_zeta,LULESH_OMP.cc,2353,429989,210,21,103,30,0,31770,1,26,0,31
m_delv_zeta,LULESH_OMP.cc,2347,430002,210,21,103,11,1,10628,1,4,12,10
m_elemMass,LULESH_OMP.cc,2387,430017,210,21,103,19,1,20285,1,29,25,19
m_delv_zeta,LULESH_OMP.cc,2347,430019,210,21,103,21,1,21422,1,14,29,20
m_p,LULESH_OMP.cc,2693,430049,210,344,128,2,0,2048,1,0,0,2
m_x,LULESH_OMP.cc,961,430148,211,36,103,8,0,9875,0,0,0,0
m_z,LULESH_OMP.cc,963,430158,211,34,1,29,1,32934,0,0,0,0
m_x,LULESH_OMP.cc,961,430163,211,35,100,29,1,33070,0,0,0,0
m_x,LULESH_OMP.cc,961,430177,211,57,3,11,1,12694,0,0,0,0
m_x,LULESH_OMP.cc,961,430191,211,21,3,30,0,33602,0,0,0,0
m_zd,LULESH_OMP.cc,1477,430316,211,21,101,17,1,19382,0,0,0,0
m_x,LULESH_OMP.cc,2035,430450,211,21,103,10,0,12121,0,0,0,0
m_zd,LULESH_OMP.cc,2058,430455,211,21,3,22,0,25234,0,0,0,0
m_x,LULESH_OMP.cc,2035,430471,211,21,103,9,1,11288,0,0,0,0
m_x,LULESH_OMP.cc,2035,430476,211,21,3,8,0,9203,0,0,0,0
m_x,LULESH_OMP.cc,2035,430485,211,21,103,30,0,33294,0,0,0,0
m_x,LULESH_OMP.cc,2035,430489,211,21,103,1,1,1792,0,0,0,0
m_x,LULESH_OMP.cc,2035,430493,211,21,103,19,1,22538,0,0,0,0
m_y,LULESH_OMP.cc,2036,430494,211,21,103,5,1,6199,0,0,0,0
m_z,LULESH_OMP.cc,2037,430515,211,21,103,1,1,2114,0,0,0,0
m_xd,LULESH_OMP.cc,2056,430516,211,42,3,15,1,18462,0,0,0,0
m_x,LULESH_OMP.cc,2035,430517,211,53,4,25,1,28294,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,430576,211,21,101,5,1,5579,1,11,14,5
m_delv_zeta,LULESH_OMP.cc,2353,430585,211,21,103,25,1,27365,1,5,23,26
m_elemBC,LULESH_OMP.cc,2281,430586,211,21,103,11,1,12082,1,18,25,11
m_delv_zeta,LULESH_OMP.cc,2353,430587,211,21,1,11,1,13138,1,18,26,12
m_delv,LULESH_OMP.cc,2687,430616,211,378,103,3,1,3072,1,0,0,3
m_x,LULESH_OMP.cc,961,430751,212,39,4,29,1,33438,0,0,0,0
m_x,LULESH_OMP.cc,961,430757,212,21,3,25,1,28095,0,0,0,0
m_z,LULESH_OMP.cc,1764,431009,212,30,103,9,1,11186,0,0,0,0
m_zd,LULESH_OMP.cc,2058,431012,212,35,0,31,1,33822,0,0,0,0
m_x,LULESH_OMP.cc,2035,431018,212,214,103,16,0,18679,0,0,0,0
m_zd,LULESH_OMP.cc,2058,431028,212,21,103,2,0,3526,0,0,0,0
m_x,LULESH_OMP.cc,2035,431030,212,22,101,14,0,16622,0,0,0,0
m_xd,LULESH_OMP.cc,2056,431055,212,23,101,17,1,19150,0,0,0,0
m_z,LULESH_OMP.cc,2037,431070,212,21,103,3,1,5214,0,0,0,0
m_xd,LULESH_OMP.cc,2056,431078,212,21,103,5,1,6438,0,0,0,0
m_x,LULESH_OMP.cc,2035,431082,212,21,3,30,0,33665,0,0,0,0
m_x,LULESH_OMP.cc,2035,431084,212,231,0,30,0,34822,0,0,0,0
m_yd,LULESH_OMP.cc,2179,431110,212,21,103,5,1,7144,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,431110,212,36,103,15,1,15956,1,20,18,15
m_delv_zeta,LULESH_OMP.cc,2344,431125,212,45,4,1,1,1070,1,14,1,1
m_vdov,LULESH_OMP.cc,2374,431127,212,50,4,3,1,3190,1,22,3,3
m_delv_zeta,LULESH_OMP.cc,2353,431129,212,21,103,13,1,14491,1,27,4,14
m_x,LULESH_OMP.cc,961,431278,213,37,100,16,0,17478,0,0,0,0
m_x,LULESH_OMP.cc,961,431278,213,198,3,7,1,7630,0,0,0,0
m_x,LULESH_OMP.cc,961,431299,213,43,100,17,1,20102,0,0,0,0
m_nodelist,LULESH_OMP.cc,1450,431445,213,31,129,6,0,55552,1,0,25,6
m_fz,LULESH_OMP.cc,1577,431476,213,21,101,29,1,33555,0,0,0,0
m_x,LULESH_OMP.cc,2035,431570,213,363,3,22,0,25081,0,0,0,0
m_yd,LULESH_OMP.cc,2057,431578,213,21,101,13,1,15339,0,0,0,0
m_xd,LULESH_OMP.cc,2056,431587,213,248,0,4,0,4606,0,0,0,0
m_x,LULESH_OMP.cc,2035,431595,213,22,1,10,0,12295,0,0,0,0
m_xd,LULESH_OMP.cc,2056,431595,213,21,3,2,0,2566,0,0,0,0
m_xd,LULESH_OMP.cc,2056,431610,213,22,101,11,1,12505,0,0,0,0
m_x,LULESH_OMP.cc,2035,431629,213,23,101,14,0,17152,0,0,0,0
m_volo,LULESH_OMP.cc,2042,431636,213,21,1,12,0,13088,1,0,25,12
m_xd,LULESH_OMP.cc,2056,431638,213,45,104,0,0,854,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,431687,213,23,3,22,0,23572,1,20,0,23
m_delv_zeta,LULESH_OMP.cc,2347,431691,213,21,103,8,0,7288,1,24,3,7
m_delv_zeta,LULESH_OMP.cc,2353,431713,213,22,103,15,1,17182,1,30,24,16
m_elemBC,LULESH_OMP.cc,2281,431718,213,21,3,15,1,16310,1,22,29,15
m_delv_zeta,LULESH_OMP.cc,2347,431719,213,21,1,7,1,7065,1,25,28,6
m_z,LULESH_OMP.cc,963,431875,214,36,0,30,0,33382,0,0,0,0
m_nodeElemStart,LULESH_OMP.cc,995,431899,214,545,3,31,1,34940,0,0,0,0
m_y,LULESH_OMP.cc,1042,431948,214,34,0,4,0,4958,0,0,0,0
m_xd,LULESH_OMP.cc,2056,432141,214,21,101,4,0,5451,0,0,0,0
m_xd,LULESH_OMP.cc,2056,432145,214,21,101,26,0,28367,0,0,0,0
m_xd,LULESH_OMP.cc,2056,432147,214,42,104,9,1,9878,0,0,0,0
m_z,LULESH_OMP.cc,2037,432164,214,31,3,8,0,9035,0,0,0,0
m_xd,LULESH_OMP.cc,2056,432169,214,22,101,23,1,25462,0,0,0,0
m_xd,LULESH_OMP.cc,2056,432170,214,218,100,17,1,20030,0,0,0,0
m_xd,LULESH_OMP.cc,2056,432181,214,21,3,15,1,16923,0,0,0,0
m_z,LULESH_OMP.cc,2037,432182,214,21,3,29,1,32119,0,0,0,0
m_x,LULESH_OMP.cc,2035,432189,214,22,103,27,1,30047,0,0,0,0
m_x,LULESH_OMP.cc,2035,432198,214,21,3,9,1,11666,0,0,0,0
m_x,LULESH_OMP.cc,2035,432200,214,238,3,20,0,22670,0,0,0,0
m_zd,LULESH_OMP.cc,2058,432205,214,21,1,27,1,30275,0,0,0,0
m_x,LULESH_OMP.cc,2139,432229,214,55,1,25,1,27225,0,0,0,0
m_y,LULESH_OMP.cc,2149,432239,214,23,103,25,1,27630,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2315,432259,214,47,100,13,1,13342,1,30,0,13
m_delv_zeta,LULESH_OMP.cc,2353,432259,214,22,3,29,1,30769,1,17,1,30
m_delv_zeta,LULESH_OMP.cc,2347,432267,214,21,103,7,1,6422,1,22,8,6
m_delv_zeta,LULESH_OMP.cc,2347,432285,214,21,103,9,1,9035,1,11,26,8
m_delv_zeta,LULESH_OMP.cc,2347,432293,214,21,103,5,1,5114,1,26,31,4
m_x,LULESH_OMP.cc,961,432432,215,41,0,29,1,31990,0,0,0,0
m_x,LULESH_OMP.cc,2035,432711,215,21,3,6,0,6605,0,0,0,0
m_xd,LULESH_OMP.cc,2056,432715,215,21,3,6,0,7762,0,0,0,0
m_yd,LULESH_OMP.cc,2057,432723,215,29,3,10,0,12215,0,0,0,0
m_xd,LULESH_OMP.cc,2056,432729,215,21,101,31,1,35178,0,0,0,0
m_xd,LULESH_OMP.cc,2056,432733,215,21,103,15,1,17773,0,0,0,0
m_xd,LULESH_OMP.cc,2056,432739,215,21,3,12,0,14624,0,0,0,0
m_x,LULESH_OMP.cc,2035,432739,215,25,3,25,1,28766,0,0,0,0
m_y,LULESH_OMP.cc,2036,432742,215,21,101,23,1,25613,0,0,0,0
m_xd,LULESH_OMP.cc,2056,432756,215,21,101,13,1,15919,0,0,0,0
m_x,LULESH_OMP.cc,2035,432761,215,21,103,14,0,17085,0,0,0,0
m_xd,LULESH_OMP.cc,2056,432775,215,21,103,9,1,11819,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2344,432823,215,21,103,31,1,31823,1,15,2,31
m_delv_zeta,LULESH_OMP.cc,2344,432824,215,37,0,30,0,30814,1,30,2,30
m_delv_xi,LULESH_OMP.cc,2285,432828,215,21,101,28,0,28923,1,27,7,28
m_delx_zeta,LULESH_OMP.cc,2381,432833,215,22,1,15,1,15741,1,29,11,15
m_vdov,LULESH_OMP.cc,2374,432836,215,44,100,15,1,15814,1,6,14,15
m_delx_zeta,LULESH_OMP.cc,2381,432838,215,21,1,26,0,27066,1,26,13,26
m_delv_zeta,LULESH_OMP.cc,2353,432843,215,21,103,12,0,13967,1,15,20,13
m_lzetap,LULESH_OMP.cc,2353,432849,215,22,103,6,0,7000,1,24,26,6
m_delx_zeta,LULESH_OMP.cc,2381,432849,215,21,103,1,1,1833,1,9,25,1
m_delv_zeta,LULESH_OMP.cc,2347,432853,215,21,3,25,1,25430,1,22,26,24
m_x,LULESH_OMP.cc,961,432989,216,52,104,12,0,13350,0,0,0,0
m_x,LULESH_OMP.cc,961,433004,216,45,1,29,1,32158,0,0,0,0
m_x,LULESH_OMP.cc,961,433007,216,21,101,22,0,25720,0,0,0,0
m_z,LULESH_OMP.cc,963,433018,216,28,1,3,1,4163,0,0,0,0
m_xd,LULESH_OMP.cc,2056,433272,216,249,0,5,1,6534,0,0,0,0
m_z,LULESH_OMP.cc,2037,433289,216,21,101,10,0,11112,0,0,0,0
m_x,LULESH_OMP.cc,2035,433297,216,21,3,2,0,3608,0,0,0,0
m_x,LULESH_OMP.cc,2035,433297,216,21,103,22,0,24281,0,0,0,0
m_xd,LULESH_OMP.cc,2056,433305,216,21,3,8,0,10231,0,0,0,0
m_xd,LULESH_OMP.cc,2056,433306,216,21,1,2,0,3721,0,0,0,0
m_x,LULESH_OMP.cc,2035,433308,216,250,0,15,1,17918,0,0,0,0
m_xd,LULESH_OMP.cc,2056,433310,216,21,3,12,0,14670,0,0,0,0
m_x,LULESH_OMP.cc,2035,433325,216,21,3,18,0,20355,0,0,0,0
m_xd,LULESH_OMP.cc,2056,433348,216,21,103,9,1,11881,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,433383,216,22,3,26,0,27132,1,28,15,26
m_delv_xi,LULESH_OMP.cc,2379,433405,216,21,1,12,0,12450,1,2,5,12
m_delv_zeta,LULESH_OMP.cc,2353,433409,216,23,3,27,1,28959,1,31,8,28
m_elemMass,LULESH_OMP.cc,2387,433426,216,21,103,29,1,30431,1,31,22,29
m_delv_zeta,LULESH_OMP.cc,2353,433432,216,23,101,5,1,7148,1,12,31,6
m_vdov,LULESH_OMP.cc,2985,433549,217,21,101,1,1,1270,1,22,7,1
m_x,LULESH_OMP.cc,961,433572,217,54,4,24,0,27534,0,0,0,0
m_y,LULESH_OMP.cc,962,433599,217,23,3,28,0,31390,0,0,0,0
m_fz,LULESH_OMP.cc,1577,433752,217,21,101,7,1,7918,0,0,0,0
m_nodalMass,LULESH_OMP.cc,1704,433777,217,22,2,27,1,30644,0,0,0,0
m_x,LULESH_OMP.cc,2035,433857,217,276,103,26,0,28326,0,0,0,0
m_x,LULESH_OMP.cc,2035,433862,217,22,1,22,0,24087,0,0,0,0
m_x,LULESH_OMP.cc,2035,433867,217,21,3,2,0,2352,0,0,0,0
m_x,LULESH_OMP.cc,2035,433881,217,21,103,18,0,19998,0,0,0,0
m_xd,LULESH_OMP.cc,2056,433888,217,21,103,6,0,8050,0,0,0,0
m_x,LULESH_OMP.cc,2035,433890,217,21,3,1,1,1564,0,0,0,0
m_x,LULESH_OMP.cc,2035,433893,217,21,3,3,1,4878,0,0,0,0
m_xd,LULESH_OMP.cc,2056,433898,217,21,3,12,0,14781,0,0,0,0
m_yd,LULESH_OMP.cc,2057,433910,217,21,3,3,1,5119,0,0,0,0
m_x,LULESH_OMP.cc,2035,433914,217,50,3,12,0,13902,0,0,0,0
m_x,LULESH_OMP.cc,2035,433915,217,21,3,16,0,18277,0,0,0,0
m_x,LULESH_OMP.cc,2035,433918,217,34,3,10,0,12836,0,0,0,0
m_x,LULESH_OMP.cc,2035,433922,217,21,101,25,1,29233,0,0,0,0
m_z,LULESH_OMP.cc,2159,433949,217,43,101,14,0,15446,0,0,0,0
m_xd,LULESH_OMP.cc,2170,433963,217,22,1,13,1,15963,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,433970,217,22,101,5,1,6058,1,10,29,5
m_delv_zeta,LULESH_OMP.cc,2347,433995,217,21,3,5,1,4686,1,14,18,4
m_arealg,LULESH_OMP.cc,2921,434117,218,22,3,11,1,12198,1,6,29,11
m_x,LULESH_OMP.cc,961,434164,218,37,3,23,1,25870,0,0,0,0
m_x,LULESH_OMP.cc,961,434175,218,51,3,12,0,14078,0,0,0,0
m_ydd,LULESH_OMP.cc,1744,434417,218,22,1,14,0,16390,0,0,0,0
m_x,LULESH_OMP.cc,2035,434429,218,219,100,22,0,25133,0,0,0,0
m_x,LULESH_OMP.cc,2035,434436,218,21,3,1,1,1236,0,0,0,0
m_x,LULESH_OMP.cc,2035,434439,218,21,103,25,1,27415,0,0,0,0
m_xd,LULESH_OMP.cc,2056,434442,218,21,3,21,1,24197,0,0,0,0
m_xd,LULESH_OMP.cc,2056,434463,218,43,0,1,1,2726,0,0,0,0
m_xd,LULESH_OMP.cc,2056,434471,218,22,103,20,0,23517,0,0,0,0
m_xd,LULESH_OMP.cc,2056,434475,218,47,103,0,0,646,0,0,0,0
m_zd,LULESH_OMP.cc,2058,434483,218,43,103,23,1,25886,0,0,0,0
m_xd,LULESH_OMP.cc,2056,434484,218,21,3,23,1,26943,0,0,0,0
m_y,LULESH_OMP.cc,2036,434486,218,29,103,23,1,26971,0,0,0,0
m_xd,LULESH_OMP.cc,2170,434516,218,21,101,29,1,32853,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,434543,218,21,3,20,0,19561,1,9,3,19
m_delv_zeta,LULESH_OMP.cc,2353,434549,218,22,3,18,0,19734,1,22,8,19
m_delv_zeta,LULESH_OMP.cc,2353,434564,218,21,103,30,0,32493,1,13,23,31
m_elemBC,LULESH_OMP.cc,2281,434571,218,21,103,27,1,28623,1,15,30,27
m_delv_zeta,LULESH_OMP.cc,2344,434571,218,21,102,26,0,27546,1,26,28,26
m_x,LULESH_OMP.cc,961,434707,219,51,104,4,0,5702,0,0,0,0
m_x,LULESH_OMP.cc,961,434726,219,50,103,25,1,28934,0,0,0,0
m_fz,LULESH_OMP.cc,1577,434891,219,22,3,20,0,22902,0,0,0,0
m_x,LULESH_OMP.cc,2035,434992,219,225,103,19,1,21790,0,0,0,0
m_x,LULESH_OMP.cc,2035,434994,219,48,104,27,1,29479,0,0,0,0
m_x,LULESH_OMP.cc,2035,435001,219,21,1,3,1,3396,0,0,0,0
m_xd,LULESH_OMP.cc,2056,435004,219,41,100,0,0,1285,0,0,0,0
m_x,LULESH_OMP.cc,2035,435018,219,21,1,17,1,18871,0,0,0,0
m_x,LULESH_OMP.cc,2035,435021,219,21,3,29,1,33058,0,0,0,0
m_xd,LULESH_OMP.cc,2056,435023,219,21,103,31,1,35275,0,0,0,0
m_xd,LULESH_OMP.cc,2056,435024,219,21,103,2,0,3781,0,0,0,0
m_zd,LULESH_OMP.cc,2058,435024,219,21,103,4,0,5913,0,0,0,0
m_zd,LULESH_OMP.cc,2058,435025,219,21,3,17,1,20048,0,0,0,0
m_xd,LULESH_OMP.cc,2056,435026,219,21,103,2,0,3777,0,0,0,0
m_x,LULESH_OMP.cc,2035,435030,219,21,101,8,0,9270,0,0,0,0
m_xd,LULESH_OMP.cc,2056,435046,219,21,103,10,0,12731,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2324,435110,219,55,4,7,1,7230,1,30,1,7
m_vdov,LULESH_OMP.cc,2374,435117,219,53,4,10,0,10478,1,14,7,10
m_delv_zeta,LULESH_OMP.cc,2347,435121,219,21,3,10,0,9542,1,6,10,9
m_vdov,LULESH_OMP.cc,2374,435122,219,22,2,27,1,28062,1,30,12,27
m_delv_zeta,LULESH_OMP.cc,2353,435136,219,21,103,2,0,3868,1,28,24,3
m_vnew,LULESH_OMP.cc,2802,435155,219,118,132,9,1,9216,1,0,0,9
m_x,LULESH_OMP.cc,961,435303,220,194,3,22,0,24926,0,0,0,0
m_z,LULESH_OMP.cc,1764,435551,220,45,103,25,1,28430,0,0,0,0
m_x,LULESH_OMP.cc,2035,435557,220,21,3,11,1,12031,0,0,0,0
m_xd,LULESH_OMP.cc,2056,435565,220,21,3,11,1,13225,0,0,0,0
m_y,LULESH_OMP.cc,2036,435567,220,21,101,29,1,32862,0,0,0,0
m_zd,LULESH_OMP.cc,2058,435583,220,21,101,22,0,24406,0,0,0,0
m_xd,LULESH_OMP.cc,2056,435586,220,21,3,7,1,9148,0,0,0,0
m_x,LULESH_OMP.cc,2035,435587,220,21,103,17,1,19002,0,0,0,0
m_z,LULESH_OMP.cc,2037,435602,220,243,100,31,1,34430,0,0,0,0
m_xd,LULESH_OMP.cc,2056,435605,220,23,103,2,0,2912,0,0,0,0
m_xd,LULESH_OMP.cc,2170,435640,220,21,3,30,0,33787,0,0,0,0
m_x,LULESH_OMP.cc,2139,435659,220,25,3,10,0,11647,0,0,0,0
m_z,LULESH_OMP.cc,2163,435660,220,49,0,5,1,7366,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,435669,220,36,104,18,0,18460,1,28,0,18
m_delv_zeta,LULESH_OMP.cc,2353,435670,220,28,3,5,1,6196,1,20,1,6
m_delv_zeta,LULESH_OMP.cc,2347,435675,220,21,3,20,0,19645,1,29,5,19
m_delx_zeta,LULESH_OMP.cc,2381,435680,220,21,101,22,0,22863,1,15,10,22
m_delv_zeta,LULESH_OMP.cc,2381,435681,220,25,103,16,0,16754,1,18,11,16
m_matElemlist,LULESH_OMP.cc,2280,435695,220,22,3,18,0,19196,1,28,23,18
m_delv_zeta,LULESH_OMP.cc,2353,435695,220,55,3,22,0,24366,1,14,25,23
m_x,LULESH_OMP.cc,961,435845,221,34,0,31,1,35366,0,0,0,0
m_x,LULESH_OMP.cc,961,435860,221,45,1,9,1,11694,0,0,0,0
m_xd,LULESH_OMP.cc,1459,435975,221,21,1,6,0,7110,0,0,0,0
m_symmY,LULESH_OMP.cc,1722,436103,221,368,131,3,1,105,0,0,0,0
m_xd,LULESH_OMP.cc,2056,436120,221,22,3,23,1,26203,0,0,0,0
m_x,LULESH_OMP.cc,2035,436122,221,245,100,7,1,8837,0,0,0,0
m_xd,LULESH_OMP.cc,2056,436138,221,47,4,14,0,16678,0,0,0,0
m_xd,LULESH_OMP.cc,2056,436148,221,21,103,31,1,35277,0,0,0,0
m_x,LULESH_OMP.cc,2035,436152,221,21,103,25,1,27732,0,0,0,0
m_x,LULESH_OMP.cc,2035,436164,221,227,1,5,1,6126,0,0,0,0
m_z,LULESH_OMP.cc,2037,436165,221,23,1,12,0,13778,0,0,0,0
m_xd,LULESH_OMP.cc,2056,436167,221,21,103,9,1,11581,0,0,0,0
m_y,LULESH_OMP.cc,2036,436167,221,21,3,2,0,2910,0,0,0,0
m_xd,LULESH_OMP.cc,2056,436175,221,21,103,0,0,1813,0,0,0,0
m_xd,LULESH_OMP.cc,2056,436177,221,47,0,30,0,33577,0,0,0,0
m_x,LULESH_OMP.cc,2035,436181,221,245,100,22,0,26002,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,436209,221,21,103,22,0,22877,1,29,10,22
m_delv_zeta,LULESH_OMP.cc,2347,436230,221,221,103,23,1,22534,1,6,0,22
m_volo,LULESH_OMP.cc,2387,436231,221,21,103,10,0,10256,1,16,0,10
m_vdov,LULESH_OMP.cc,2374,436248,221,21,103,7,1,7690,1,10,16,7
m_x,LULESH_OMP.cc,961,436399,222,35,0,10,0,12343,0,0,0,0
m_x,LULESH_OMP.cc,961,436411,222,38,100,27,1,29990,0,0,0,0
m_xd,LULESH_OMP.cc,2056,436676,222,393,103,19,1,20702,0,0,0,0
m_x,LULESH_OMP.cc,2035,436676,222,21,3,31,1,33798,0,0,0,0
m_x,LULESH_OMP.cc,2035,436682,222,21,3,3,1,3389,0,0,0,0
m_x,LULESH_OMP.cc,2035,436682,222,21,103,11,1,13154,0,0,0,0
m_xd,LULESH_OMP.cc,2056,436695,222,21,1,16,0,18780,0,0,0,0
m_x,LULESH_OMP.cc,2035,436704,222,37,0,25,1,27631,0,0,0,0
m_yd,LULESH_OMP.cc,2057,436706,222,21,102,6,0,8027,0,0,0,0
m_xd,LULESH_OMP.cc,2056,436710,222,21,103,31,1,35304,0,0,0,0
m_x,LULESH_OMP.cc,2035,436718,222,25,3,0,0,1593,0,0,0,0
m_x,LULESH_OMP.cc,2035,436719,222,238,3,20,0,23486,0,0,0,0
m_yd,LULESH_OMP.cc,2057,436722,222,21,1,30,0,33281,0,0,0,0
m_x,LULESH_OMP.cc,2035,436726,222,21,3,10,0,12662,0,0,0,0
m_z,LULESH_OMP.cc,2037,436736,222,49,0,19,1,22646,0,0,0,0
m_nodelist,LULESH_OMP.cc,2130,436784,222,24,2,28,0,235672,1,19,24,28
m_vnew,LULESH_OMP.cc,2387,436794,222,22,1,21,1,21556,1,20,1,21
m_delv_zeta,LULESH_OMP.cc,2347,436804,222,25,103,6,0,5436,1,28,9,5
m_delx_zeta,LULESH_OMP.cc,2381,436807,222,21,1,27,1,28131,1,3,15,27
m_delv_zeta,LULESH_OMP.cc,2347,436810,222,21,103,22,0,22050,1,2,17,21
m_delv_zeta,LULESH_OMP.cc,2353,436812,222,21,103,28,0,30315,1,11,19,29
m_delv_zeta,LULESH_OMP.cc,2353,436821,222,22,101,8,0,10051,1,3,26,9
m_vdov,LULESH_OMP.cc,2985,436935,223,53,0,7,1,7630,1,14,14,7
m_x,LULESH_OMP.cc,961,436987,223,61,103,24,0,28114,0,0,0,0
m_z,LULESH_OMP.cc,963,436987,223,53,100,31,1,34630,0,0,0,0
m_x,LULESH_OMP.cc,1034,437059,223,32,0,17,1,19518,0,0,0,0
m_zdd,LULESH_OMP.cc,1748,437231,223,33,1,11,1,13038,0,0,0,0
m_xd,LULESH_OMP.cc,2056,437251,223,21,103,1,1,1273,0,0,0,0
m_xd,LULESH_OMP.cc,2056,437259,223,21,103,0,0,1342,0,0,0,0
m_xd,LULESH_OMP.cc,2056,437265,223,22,3,7,1,9054,0,0,0,0
m_z,LULESH_OMP.cc,2037,437269,223,21,103,8,0,9129,0,0,0,0
m_y,LULESH_OMP.cc,2036,437283,223,21,3,14,0,16926,0,0,0,0
m_x,LULESH_OMP.cc,2035,437307,223,21,103,21,1,23837,0,0,0,0
m_x,LULESH_OMP.cc,2035,437311,223,21,103,20,0,22818,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,437354,223,21,103,6,0,5132,1,12,0,5
m_delv_eta,LULESH_OMP.cc,2318,437354,223,51,4,11,1,11264,1,0,0,11
m_delx_eta,LULESH_OMP.cc,2380,437366,223,21,101,26,0,27040,1,0,13,26
m_delv_zeta,LULESH_OMP.cc,2381,437368,223,22,2,16,0,16794,1,26,12,16
m_volo,LULESH_OMP.cc,2387,437372,223,21,3,10,0,10685,1,29,13,10
m_delv_zeta,LULESH_OMP.cc,2353,437373,223,23,3,7,1,8790,1,22,18,8
m_v,LULESH_OMP.cc,2824,437405,223,49,1,16,0,16446,1,30,1,16
m_x,LULESH_OMP.cc,961,437512,224,115,128,29,1,32766,0,0,0,0
m_x,LULESH_OMP.cc,961,437512,224,42,1,23,1,25142,0,0,0,0
m_x,LULESH_OMP.cc,961,437535,224,21,3,14,0,15737,0,0,0,0
m_z,LULESH_OMP.cc,2037,437811,224,31,101,0,0,51,0,0,0,0
m_xd,LULESH_OMP.cc,2056,437819,224,21,103,4,0,5621,0,0,0,0
m_volo,LULESH_OMP.cc,2042,437833,224,21,103,12,0,12614,1,6,10,12
m_xd,LULESH_OMP.cc,2056,437844,224,21,101,18,0,20130,0,0,0,0
m_x,LULESH_OMP.cc,2035,437846,224,42,4,19,1,21254,0,0,0,0
m_xd,LULESH_OMP.cc,2056,437850,224,46,103,8,0,10366,0,0,0,0
m_y,LULESH_OMP.cc,2036,437857,224,21,1,7,1,8311,0,0,0,0
m_xd,LULESH_OMP.cc,2056,437858,224,21,103,5,1,7258,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,437929,224,21,1,7,1,8294,1,6,3,8
m_matElemlist,LULESH_OMP.cc,2280,437938,224,46,100,20,0,20876,1,12,12,20
m_delv_zeta,LULESH_OMP.cc,2353,437942,224,21,3,15,1,16911,1,15,16,16
m_delv_zeta,LULESH_OMP.cc,2353,437948,224,21,3,7,1,8857,1,25,20,8
m_delv_zeta,LULESH_OMP.cc,2344,437957,224,21,3,24,0,25521,1,17,29,24
m_delv_zeta,LULESH_OMP.cc,2347,437960,224,21,1,25,1,25577,1,9,31,24
m_p,LULESH_OMP.cc,2693,437985,224,355,3,11,1,11278,1,14,0,11
m_x,LULESH_OMP.cc,961,438098,225,42,0,31,1,35238,0,0,0,0
m_x,LULESH_OMP.cc,961,438114,225,49,4,8,0,10478,0,0,0,0
m_nodeElemCount,LULESH_OMP.cc,994,438137,225,387,23,3,1,3372,0,0,0,0
m_zd,LULESH_OMP.cc,1479,438252,225,46,3,9,1,10694,0,0,0,0
m_x,LULESH_OMP.cc,2035,438379,225,21,1,8,0,8727,0,0,0,0
m_yd,LULESH_OMP.cc,2057,438381,225,23,1,13,1,15314,0,0,0,0
m_x,LULESH_OMP.cc,2035,438388,225,39,104,28,0,31710,0,0,0,0
m_x,LULESH_OMP.cc,2035,438392,225,21,103,31,1,35056,0,0,0,0
m_x,LULESH_OMP.cc,2035,438394,225,21,3,10,0,12189,0,0,0,0
m_z,LULESH_OMP.cc,2037,438397,225,21,103,21,1,23134,0,0,0,0
m_xd,LULESH_OMP.cc,2056,438404,225,21,103,23,1,26497,0,0,0,0
m_xd,LULESH_OMP.cc,2056,438413,225,21,3,23,1,26631,0,0,0,0
m_x,LULESH_OMP.cc,2035,438421,225,28,101,6,0,8217,0,0,0,0
m_v,LULESH_OMP.cc,2044,438425,225,21,101,26,0,27303,1,7,21,26
m_x,LULESH_OMP.cc,2035,438452,225,21,3,8,0,10800,0,0,0,0
