variable,source,line,time,iter,latency,dataSource,cpu,node,index,map3D,xidx,yidx,zidx
m_x,LULESH_OMP.cc,961,cd9e8e73bbe25,15,47,68,21,1,24302,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e8e7604cbd,15,51,64,5,1,6150,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e8e767360f,15,34,0,18,0,20470,0,0,0,0
m_ss,LULESH_OMP.cc,1446,cd9e8e85c7f00,15,134,65,18,0,19030,1,22,18,18
m_xd,LULESH_OMP.cc,1459,cd9e8e886d57d,15,21,1,22,0,24883,0,0,0,0
m_ss,LULESH_OMP.cc,1446,cd9e8e88f4d78,15,28,65,24,0,25573,1,5,31,24
m_xd,LULESH_OMP.cc,2056,cd9e8e97a287f,15,22,67,6,0,7674,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8e989d61f,15,21,67,19,1,20808,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9e8e995e42d,15,23,67,18,0,19807,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9e8e997569f,15,21,1,28,0,30738,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e8e99b4b75,15,38,65,16,0,17678,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8e9c3f1cb,15,55,0,28,0,31022,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8e9e3b7b1,15,21,1,19,1,21454,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8ea02dc5f,15,244,3,0,0,1845,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8ea0593d2,15,22,1,19,1,21704,0,0,0,0
m_z,LULESH_OMP.cc,2161,cd9e8ea525673,15,21,3,11,1,13722,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd9e8eaa44b55,15,21,65,6,0,5881,1,25,23,5
m_elemBC,LULESH_OMP.cc,2281,cd9e8eaa84162,15,21,3,7,1,7979,1,11,25,7
m_y,LULESH_OMP.cc,962,cd9e8ebf2e609,15,139,0,14,0,17134,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e8ebf93959,16,26,2,25,1,28031,0,0,0,0
m_z,LULESH_OMP.cc,1056,cd9e8ec5d25fc,16,338,65,17,1,19636,0,0,0,0
m_ss,LULESH_OMP.cc,1446,cd9e8ecc9c557,16,28,2,28,0,28997,1,5,10,28
m_xd,LULESH_OMP.cc,1459,cd9e8ed190c9a,16,21,67,22,0,24952,0,0,0,0
m_fz,LULESH_OMP.cc,1577,cd9e8ed38c5f7,16,21,66,30,0,33774,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd9e8ee34bac4,16,21,65,2,0,2493,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd9e8ee47557a,16,21,3,31,1,34145,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8ee59c1b3,16,21,1,7,1,8199,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e8ee6eee0a,16,21,3,12,0,13739,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e8ee8ea0be,16,22,3,5,1,7475,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e8ee933479,16,21,67,19,1,21594,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,cd9e8eefbeb8a,16,51,1,5,1,6144,1,0,0,6
m_delv_zeta,LULESH_OMP.cc,2353,cd9e8ef25feea,16,21,67,6,0,7805,1,29,19,7
m_delv_eta,LULESH_OMP.cc,2315,cd9e8ef36f82d,16,21,3,23,1,24364,1,12,25,23
m_vdov,LULESH_OMP.cc,2374,cd9e8ef370b58,16,21,3,7,1,7949,1,13,24,7
m_delv_zeta,LULESH_OMP.cc,2353,cd9e8ef37d17c,16,21,3,3,1,4925,1,29,25,4
m_delx_zeta,LULESH_OMP.cc,2381,cd9e8ef3da473,16,21,3,17,1,18332,1,28,28,17
m_x,LULESH_OMP.cc,961,cd9e8f044beba,16,37,3,23,1,25206,0,0,0,0
m_nodelist,LULESH_OMP.cc,960,cd9e8f044c1f3,16,24,1,13,1,107330,1,8,3,13
m_x,LULESH_OMP.cc,961,cd9e8f06f941e,16,24,3,27,1,31075,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e8f0890974,16,21,3,26,0,29182,0,0,0,0
m_y,LULESH_OMP.cc,1042,cd9e8f111ad00,17,31,3,26,0,29054,0,0,0,0
m_xd,LULESH_OMP.cc,1463,cd9e8f18b3dfc,17,30,19,5,1,7326,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e8f2a95bd5,17,376,3,15,1,16422,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8f2adf8ca,17,27,2,26,0,29531,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e8f2b1b3aa,17,21,3,11,1,12096,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd9e8f2c17166,17,21,3,10,0,11101,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8f2eca28c,17,51,67,20,0,22347,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8f3007b59,17,21,3,11,1,13707,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e8f3099258,17,21,3,26,0,29013,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8f31a4bce,17,21,3,14,0,17129,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e8f32d2f09,17,21,67,16,0,18338,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e8f3319519,17,21,67,23,1,26040,0,0,0,0
m_y,LULESH_OMP.cc,2154,cd9e8f37d54b5,17,28,3,8,0,10508,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd9e8f39172fc,17,25,67,12,0,13302,1,22,31,12
m_delv_zeta,LULESH_OMP.cc,2347,cd9e8f398c1a6,17,21,67,22,0,21557,1,21,1,21
m_delv_eta,LULESH_OMP.cc,2315,cd9e8f398d81f,17,200,3,24,0,24621,1,13,1,24
m_delv_zeta,LULESH_OMP.cc,2347,cd9e8f39e1fdd,17,21,3,28,0,27759,1,15,3,27
m_delv_zeta,LULESH_OMP.cc,2353,cd9e8f3bb04bf,17,22,67,21,1,23116,1,12,18,22
m_x,LULESH_OMP.cc,961,cd9e8f4f1eb5f,18,57,3,3,1,4662,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e8f52eb9f8,18,21,1,19,1,22757,0,0,0,0
m_z,LULESH_OMP.cc,1050,cd9e8f58082d5,18,103,80,24,0,26136,0,0,0,0
m_xd,LULESH_OMP.cc,1459,cd9e8f5bfdba6,18,109,81,21,1,22869,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8f737e3bc,18,281,0,24,0,26170,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8f7392227,18,287,0,2,0,2190,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8f73c4cb5,18,21,3,7,1,7680,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e8f7500deb,18,21,67,9,1,11041,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8f75e4b54,18,23,66,8,0,10076,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8f7688888,18,21,65,23,1,26431,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e8f770ee63,18,21,3,2,0,2565,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8f77ae189,18,22,1,1,1,2622,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8f786984d,18,21,1,3,1,4863,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8f78922a2,18,21,67,5,1,7042,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e8f7b66c3d,18,21,65,17,1,20392,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd9e8f806fddd,18,24,3,6,0,6740,1,20,18,6
m_zd,LULESH_OMP.cc,2188,cd9e8f8096595,18,22,1,17,1,20225,0,0,0,0
m_volo,LULESH_OMP.cc,2193,cd9e8f8157ac4,18,21,3,31,1,32535,1,23,24,31
m_delv_zeta,LULESH_OMP.cc,2353,cd9e8f860681f,18,22,67,26,0,28516,1,4,27,27
m_delv_zeta,LULESH_OMP.cc,2353,cd9e8f8662d70,18,21,67,1,1,3001,1,25,29,2
m_x,LULESH_OMP.cc,961,cd9e8f9a35c0b,19,40,64,13,1,14854,0,0,0,0
m_z,LULESH_OMP.cc,963,cd9e8f9baa3da,19,26,3,22,0,26054,0,0,0,0
m_nodeElemCount,LULESH_OMP.cc,1564,cd9e8fae60391,19,21,3,29,1,32821,0,0,0,0
m_fx,LULESH_OMP.cc,1575,cd9e8faf11f40,19,27,67,26,0,29894,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8fbcd14d7,19,49,64,19,1,20879,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e8fbde5576,19,21,3,4,0,5743,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8fbe259eb,19,21,67,24,0,26415,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e8fbeaaafd,19,26,1,25,1,28663,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e8fc28251e,19,21,67,18,0,20407,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,cd9e8fca5b31e,19,21,3,2,0,3082,1,10,0,3
m_delv_eta,LULESH_OMP.cc,2315,cd9e8fca64d15,19,400,64,9,1,9230,1,14,0,9
m_delx_zeta,LULESH_OMP.cc,2381,cd9e8fca7d4eb,19,21,3,0,0,41,1,9,1,0
m_vdov,LULESH_OMP.cc,2374,cd9e8fcad16c8,19,21,3,17,1,17520,1,16,3,17
m_delx_xi,LULESH_OMP.cc,2379,cd9e8fcc21e73,19,33,3,23,1,23940,1,4,12,23
m_delv_zeta,LULESH_OMP.cc,2347,cd9e8fcc39188,19,22,3,22,0,22022,1,6,16,21
m_e,LULESH_OMP.cc,2681,cd9e8fd1b3b0a,19,53,3,23,1,24126,1,30,17,23
m_x,LULESH_OMP.cc,961,cd9e8fdea7708,20,41,0,16,0,18534,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e8fdfa1a23,20,53,3,24,0,27414,0,0,0,0
m_nodeElemCount,LULESH_OMP.cc,994,cd9e8fe609707,20,21,67,19,1,21739,0,0,0,0
m_fz,LULESH_OMP.cc,1704,cd9e8ffa3cc9c,20,22,1,14,0,16304,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e90044358d,20,245,67,25,1,28374,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9004ea53c,20,243,67,18,0,20830,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9004fdc43,20,22,65,7,1,8836,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9e9005cfbc1,20,47,64,19,1,20931,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e900602892,20,21,67,3,1,4573,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e900774171,20,21,1,20,0,22203,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e900805d6e,20,21,67,15,1,17845,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9009031f2,20,21,65,27,1,31031,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e900a2da4f,20,214,67,28,0,32286,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e900afd781,20,21,65,1,1,2914,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e900b92bd8,20,21,67,0,0,709,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e900bc5d4f,20,21,67,2,0,3065,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e900c86136,20,241,67,22,0,24918,0,0,0,0
m_y,LULESH_OMP.cc,2152,cd9e900f35e25,20,22,3,10,0,12014,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,cd9e90135e86a,20,23,67,6,0,7284,1,20,3,7
m_delx_eta,LULESH_OMP.cc,2380,cd9e9014385d9,20,21,3,22,0,22815,1,31,8,22
m_delv_zeta,LULESH_OMP.cc,2347,cd9e9016e5fed,20,21,65,13,1,13159,1,7,27,12
m_delv_zeta,LULESH_OMP.cc,2353,cd9e9017007c0,20,46,4,19,1,21409,1,1,29,20
m_x,LULESH_OMP.cc,961,cd9e902953673,21,45,64,17,1,18926,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e902a14635,21,53,1,9,1,10326,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e902be6e67,21,38,64,31,1,34582,0,0,0,0
m_fy,LULESH_OMP.cc,1703,cd9e9042ff528,21,41,3,17,1,19890,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e904cffd75,21,245,66,11,1,13122,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e904d581b5,21,21,67,2,0,3328,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd9e905139d35,21,21,67,5,1,5936,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e9051853cb,21,225,3,1,1,1630,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd9e9051cefa6,21,21,3,27,1,31010,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e90526fbc8,21,21,67,9,1,11488,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e9055a1853,21,21,2,5,1,7513,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e9055d2aff,21,21,3,9,1,11832,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e9056611c6,21,32,67,29,1,32565,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e9056991a2,21,21,67,9,1,11911,0,0,0,0
m_yd,LULESH_OMP.cc,2181,cd9e905857c9f,21,55,68,24,0,27406,0,0,0,0
m_x,LULESH_OMP.cc,2139,cd9e9058e2db3,21,23,3,16,0,17777,0,0,0,0
m_xd,LULESH_OMP.cc,2170,cd9e90592dd6a,21,21,3,25,1,28654,0,0,0,0
m_yd,LULESH_OMP.cc,2181,cd9e90597de01,21,49,64,7,1,9214,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,cd9e905c422fb,21,21,67,23,1,23692,1,12,4,23
m_delv_zeta,LULESH_OMP.cc,2353,cd9e905d93ee3,21,22,67,17,1,18887,1,7,14,18
m_delv_zeta,LULESH_OMP.cc,2347,cd9e905f4ec8c,21,21,3,17,1,17234,1,18,26,16
m_xd,LULESH_OMP.cc,2056,cd9e909620c38,22,228,67,7,1,8750,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9096c4190,22,21,1,27,1,29477,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9099cf5fd,22,21,67,8,0,9123,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e909c6dcb2,22,52,68,23,1,25758,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e909c948b0,22,21,67,2,0,4026,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9e909d171ea,22,21,2,0,0,1734,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e909e861ab,22,21,3,23,1,27033,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e909ed1f51,22,21,3,13,1,15110,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e909f3cf3c,22,21,3,26,0,29269,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e909ff3bb9,22,22,67,8,0,10781,0,0,0,0
m_yd,LULESH_OMP.cc,2181,cd9e90a3bff0a,22,34,64,18,0,21470,0,0,0,0
m_volo,LULESH_OMP.cc,2193,cd9e90a454abc,22,23,3,2,0,2930,1,18,27,2
m_delv_eta,LULESH_OMP.cc,2324,cd9e90a6302f1,22,48,4,25,1,25870,1,14,8,25
m_elemBC,LULESH_OMP.cc,2281,cd9e90a69dea1,22,42,4,25,1,25932,1,12,10,25
m_delv_zeta,LULESH_OMP.cc,2353,cd9e90a6a107b,22,21,3,5,1,6562,1,2,13,6
m_delx_eta,LULESH_OMP.cc,2380,cd9e90a70ac1c,22,21,1,4,0,4557,1,13,14,4
m_delv_zeta,LULESH_OMP.cc,2344,cd9e90a7527af,22,21,67,23,1,24051,1,19,15,23
m_delx_eta,LULESH_OMP.cc,2380,cd9e90a93774d,22,22,67,20,0,21457,1,17,30,20
m_x,LULESH_OMP.cc,961,cd9e90b90ffec,23,42,67,17,1,19606,0,0,0,0
m_z,LULESH_OMP.cc,963,cd9e90baacd72,23,49,1,27,1,30774,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e90bdb2d8e,23,22,65,25,1,29059,0,0,0,0
m_nodelist,LULESH_OMP.cc,1454,cd9e90ca276ec,23,44,64,31,1,256364,1,13,9,31
m_xd,LULESH_OMP.cc,1459,cd9e90cfe4f2e,23,21,67,22,0,24970,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e90def750a,23,246,0,25,1,28366,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e90dfac997,23,21,65,3,1,3393,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e90dfd99cc,23,21,67,3,1,4465,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e90e018461,23,21,3,8,0,9936,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e90e061e53,23,44,64,0,0,158,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e90e1a59b5,23,21,3,3,1,3594,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e90e1f82ad,23,21,3,30,0,34096,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e90e7d3613,23,21,65,8,0,10733,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9e90e84f231,23,27,67,8,0,9732,0,0,0,0
m_z,LULESH_OMP.cc,2159,cd9e90ea07ac5,23,53,4,11,1,12038,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2344,cd9e90edfc0f3,23,21,3,8,0,8255,1,31,1,8
m_elemMass,LULESH_OMP.cc,2387,cd9e90eee0e29,23,21,3,30,0,30988,1,12,8,30
m_delv_zeta,LULESH_OMP.cc,2353,cd9e90f11cce6,23,21,67,20,0,22346,1,10,26,21
m_x,LULESH_OMP.cc,961,cd9e9105fc7a4,24,47,0,23,1,26870,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9127f22b1,24,45,4,18,0,19718,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e9127f9bac,24,21,67,26,0,29471,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9128b1db3,24,21,3,28,0,30644,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e9128b912b,24,45,64,1,1,1278,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e912a8f6f5,24,57,68,27,1,29764,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e912bf1bf8,24,21,1,21,1,23354,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e912f650b0,24,21,3,17,1,20476,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e912fccd54,24,22,3,9,1,11778,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e912fd1125,24,37,3,23,1,25948,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9130156a5,24,21,1,8,0,9588,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e913113e5d,24,21,67,30,0,34797,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e91313afc8,24,47,4,27,1,31534,0,0,0,0
m_zd,LULESH_OMP.cc,2190,cd9e913395e19,24,25,65,15,1,17763,0,0,0,0
m_zd,LULESH_OMP.cc,2184,cd9e9133c9464,24,21,67,19,1,21102,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2324,cd9e913874a63,24,41,3,25,1,26142,1,30,16,25
m_delv_zeta,LULESH_OMP.cc,2347,cd9e9139cebd6,24,21,65,22,0,22372,1,4,27,21
m_delv_zeta,LULESH_OMP.cc,2353,cd9e9139e7e62,24,21,65,26,0,28480,1,0,26,27
m_delv,LULESH_OMP.cc,2687,cd9e913ddd977,24,51,4,27,1,28206,1,14,17,27
m_vdov,LULESH_OMP.cc,2985,cd9e9148b68fe,25,49,67,0,0,214,1,22,6,0
m_x,LULESH_OMP.cc,961,cd9e914d1d96d,25,45,4,6,0,7078,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e9150adcb4,25,40,64,8,0,9798,0,0,0,0
m_z,LULESH_OMP.cc,1054,cd9e9155bc732,25,21,67,4,0,5533,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9170057de,25,21,67,30,0,33767,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9170769e9,25,21,67,20,0,22924,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9e9171674b0,25,30,67,11,1,13214,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e91729609b,25,45,4,18,0,19918,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9172e7e90,25,21,3,31,1,34093,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e917410385,25,42,68,25,1,27671,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9175aa761,25,21,67,13,1,14743,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9175d9d8b,25,21,67,21,1,23564,0,0,0,0
m_z,LULESH_OMP.cc,2159,cd9e917c020a5,25,22,1,5,1,5801,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd9e917e854f6,25,23,67,14,0,15323,1,27,30,14
m_delx_eta,LULESH_OMP.cc,2380,cd9e917ecc0a0,25,42,0,19,1,19465,1,9,0,19
m_delv_zeta,LULESH_OMP.cc,2347,cd9e917ed6ddf,25,21,1,12,0,11279,1,15,0,11
m_vdov,LULESH_OMP.cc,2374,cd9e917ee4bb7,25,23,65,1,1,1046,1,22,0,1
m_lxip,LULESH_OMP.cc,2294,cd9e917f07129,25,196,1,4,0,4188,1,28,2,4
m_volo,LULESH_OMP.cc,2387,cd9e917f48efc,25,22,1,30,0,30820,1,4,3,30
m_delv_zeta,LULESH_OMP.cc,2353,cd9e9180f5667,25,22,65,6,0,7682,1,2,16,7
m_zd,LULESH_OMP.cc,1764,cd9e91b8f57a1,26,23,65,29,1,33132,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e91b95262d,26,211,3,0,0,1102,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e91b960199,26,43,0,31,1,33774,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e91bae2978,26,21,65,26,0,28480,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e91bdbbd8e,26,21,65,21,1,23367,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e91bdf8f16,26,21,1,4,0,5978,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e91c1d340f,26,21,3,29,1,33602,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e91c2e6244,26,39,3,29,1,33719,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,cd9e91c9bee30,26,23,3,2,0,3400,1,8,10,3
m_delv_zeta,LULESH_OMP.cc,2381,cd9e91ca140f1,26,22,2,18,0,18849,1,1,13,18
m_delx_xi,LULESH_OMP.cc,2379,cd9e91ca58a7d,26,21,66,30,0,31136,1,0,13,30
m_delv_zeta,LULESH_OMP.cc,2347,cd9e91cb3e4fb,26,21,3,16,0,16020,1,20,20,15
m_x,LULESH_OMP.cc,961,cd9e91de12711,26,41,4,12,0,13374,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e91de1f174,26,42,0,6,0,7870,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e91dece5d6,26,48,64,9,1,11270,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e91e158196,26,44,68,16,0,19398,0,0,0,0
m_y,LULESH_OMP.cc,1043,cd9e91e8d5fc5,26,44,64,10,0,11294,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e92038ff55,27,41,64,17,1,18606,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e9203a1c59,27,21,3,16,0,18632,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e9203d7b00,27,21,67,12,0,14266,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e920451b9d,27,51,65,27,1,30694,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd9e920540d3e,27,39,67,17,1,19876,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e920668c7b,27,21,3,0,0,1460,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e920736023,27,22,1,4,0,4891,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e92075df79,27,21,3,23,1,26618,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9207b7833,27,237,3,7,1,8200,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e9208db8a9,27,21,1,9,1,11528,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd9e920961511,27,29,3,1,1,2871,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e920b862fc,27,21,65,25,1,28141,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e920bb8b3f,27,21,3,29,1,33620,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd9e9212a8c86,27,21,67,20,0,19733,1,21,8,19
m_delv_zeta,LULESH_OMP.cc,2347,cd9e921360640,27,21,65,7,1,6534,1,6,12,6
m_delv_zeta,LULESH_OMP.cc,2353,cd9e9213dd611,27,21,67,8,0,9715,1,19,15,9
m_delv_zeta,LULESH_OMP.cc,2353,cd9e921521ea8,27,21,3,20,0,22382,1,14,27,21
m_delv_zeta,LULESH_OMP.cc,2381,cd9e9215cd856,27,21,67,7,1,8082,1,18,28,7
m_qq,LULESH_OMP.cc,2733,cd9e921a66201,27,243,64,29,1,30718,1,30,31,29
m_x,LULESH_OMP.cc,961,cd9e92285f611,28,48,0,17,1,20126,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e922a31ee1,28,35,0,24,0,28046,0,0,0,0
m_x,LULESH_OMP.cc,961,cd9e922bc0159,28,44,4,13,1,16238,0,0,0,0
m_y,LULESH_OMP.cc,1041,cd9e92324cd0e,28,22,17,18,0,20075,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e924c47315,28,21,67,7,1,8817,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e924dc16c7,28,21,3,7,1,8982,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e924df95e4,28,21,67,1,1,2457,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e924f1b8c3,28,21,67,12,0,14548,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e924f848da,28,21,67,22,0,25495,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd9e925070e42,28,21,65,27,1,31045,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e92509a873,28,44,3,31,1,35406,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd9e92545a3fa,28,21,3,14,0,17259,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd9e92546a95e,28,21,3,4,0,6435,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd9e9257a7efb,28,25,65,15,1,15664,1,16,9,15
m_delv_zeta,LULESH_OMP.cc,2347,cd9e925a64c68,28,21,67,24,0,23568,1,16,0,23
m_delv_zeta,LULESH_OMP.cc,2353,cd9e925b9eed0,28,29,67,29,1,31021,1,13,9,30
m_delv_zeta,LULESH_OMP.cc,2347,cd9e925be4265,28,21,67,26,0,25921,1,1,10,25
m_delv_zeta,LULESH_OMP.cc,2344,cd9e925c94e41,28,21,67,8,0,8692,1,20,15,8
m_elemBC,LULESH_OMP.cc,2281,cd9e925dd5f43,28,21,3,15,1,16138,1,10,24,15
