variable,source,line,time,iter,latency,dataSource,cpu,node,index,map3D,xidx,yidx,zidx
m_matElemlist,LULESH_OMP.cc,2750,cd5da835b927c,1215,21,3,17,1,18364,1,28,29,17
m_x,LULESH_OMP.cc,961,cd5da83c77f3e,1215,32,0,6,0,7998,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5da83debeb3,1215,35,0,17,1,19190,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5da83e2f4c9,1215,42,0,2,0,3982,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5da83e6344f,1215,51,4,10,0,11598,0,0,0,0
m_xd,LULESH_OMP.cc,1461,cd5da8482916f,1215,21,65,3,1,3402,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da85715d05,1215,224,64,3,1,4438,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da85d904c2,1215,23,81,6,0,7363,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da85d9d5ad,1215,23,81,6,0,7368,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd5da8616b639,1215,23,1,28,0,29106,1,18,13,28
m_z,LULESH_OMP.cc,2161,cd5da86232583,1215,22,66,18,0,21396,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd5da863736d3,1215,34,65,14,0,13355,1,11,1,13
m_elemBC,LULESH_OMP.cc,2281,cd5da8646e433,1215,48,65,14,0,14668,1,12,10,14
m_delv_xi,LULESH_OMP.cc,2288,cd5da864a6f30,1215,23,81,18,0,18724,1,4,9,18
m_x,LULESH_OMP.cc,961,cd5da877e4a5b,1216,41,0,19,1,21518,0,0,0,0
m_xd,LULESH_OMP.cc,1465,cd5da882cd52a,1216,22,2,6,0,8006,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da88fc91b0,1216,249,67,7,1,8788,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da890cf39c,1216,22,66,2,0,2355,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da890ef3b9,1216,288,67,8,0,8918,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da890f5916,1216,23,81,22,0,24128,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da892d8a2b,1216,22,1,7,1,8112,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da89408d7e,1216,242,65,20,0,23454,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da894870c1,1216,31,81,4,0,4974,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da895d360a,1216,230,65,23,1,26942,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5da897c7427,1216,22,1,14,0,16214,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5da8b0ce646,1217,47,0,11,1,12734,0,0,0,0
m_z,LULESH_OMP.cc,1056,cd5da8b8c8cde,1217,46,67,24,0,28132,0,0,0,0
m_symmY,LULESH_OMP.cc,1722,cd5da8c78c754,1217,402,19,3,1,105,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da8ca9f340,1217,23,81,4,0,4547,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da8cd8dd84,1217,43,0,31,1,34350,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da8cda6c3e,1217,21,66,26,0,30040,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da8cfef969,1217,23,17,22,0,24836,0,0,0,0
m_vnew,LULESH_OMP.cc,2109,cd5da8d20852c,1217,23,17,4,0,5034,1,10,29,4
m_vnew,LULESH_OMP.cc,2193,cd5da8d517846,1217,22,65,10,0,11240,1,8,31,10
m_v,LULESH_OMP.cc,2824,cd5da8d9dbea7,1217,40,0,8,0,8206,1,14,0,8
m_matElemlist,LULESH_OMP.cc,2908,cd5da8e369bf3,1218,79,19,21,1,21504,1,0,0,21
m_x,LULESH_OMP.cc,961,cd5da8e906990,1218,48,64,2,0,3886,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1000,cd5da8ecbc198,1218,67,19,15,1,130044,1,31,27,15
m_nodelist,LULESH_OMP.cc,1454,cd5da8f5b953e,1218,37,64,27,1,224380,1,15,12,27
m_x,LULESH_OMP.cc,2035,cd5da902d69fc,1218,286,67,30,0,32838,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da9035cb4e,1218,30,19,12,0,13292,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da9045b28d,1218,264,1,14,0,15614,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da905cfe07,1218,30,83,22,0,24476,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da905dda74,1218,24,66,19,1,22360,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da906decd8,1218,35,64,5,1,7230,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da90723a5f,1218,23,81,20,0,22434,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da90978002,1218,23,81,2,0,3145,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da909c5f3c,1218,44,68,17,1,19582,0,0,0,0
m_delv_eta,LULESH_OMP.cc,2380,cd5da90f1f644,1218,22,3,19,1,19868,1,28,12,19
m_elemBC,LULESH_OMP.cc,2281,cd5da910ca013,1218,22,67,20,0,21350,1,6,27,20
m_e,LULESH_OMP.cc,2681,cd5da91335124,1219,23,1,18,0,18852,1,4,13,18
m_delv,LULESH_OMP.cc,2687,cd5da9134bc0f,1219,286,81,10,0,10240,1,0,0,10
m_x,LULESH_OMP.cc,961,cd5da91ea1b20,1219,331,0,19,1,21902,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5da92028ad4,1219,49,4,3,1,3631,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5da921bf963,1219,39,3,9,1,11526,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5da921dd8ff,1219,44,0,5,1,6134,0,0,0,0
m_fz,LULESH_OMP.cc,1704,cd5da934f3e2f,1219,307,67,2,0,2248,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da93e59655,1219,52,67,6,0,8146,0,0,0,0
m_matElemlist,LULESH_OMP.cc,2280,cd5da948d1aec,1219,201,3,22,0,23196,1,28,20,22
m_p,LULESH_OMP.cc,2693,cd5da94c52384,1219,211,3,10,0,10302,1,30,1,10
m_x,LULESH_OMP.cc,1032,cd5da962ef180,1220,53,17,7,1,8436,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da9731b472,1220,21,2,12,0,14170,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da9732e464,1220,306,0,10,0,10942,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da9742f02f,1220,42,0,7,1,7798,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da974acd58,1220,23,81,14,0,16530,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da97651311,1220,51,0,8,0,9110,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da976f51de,1220,35,0,27,1,31030,0,0,0,0
m_y,LULESH_OMP.cc,2036,cd5da9790f56b,1220,25,2,10,0,11613,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5da979a48eb,1220,32,67,8,0,9494,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da979f1d8d,1220,242,0,28,0,32526,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2381,cd5da9827fbe3,1220,22,66,21,1,22426,1,26,28,21
m_xd,LULESH_OMP.cc,2056,cd5da9abf10ff,1221,265,67,18,0,19622,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da9ad93cf1,1221,49,67,4,0,5686,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da9b2c975f,1221,244,1,18,0,20527,0,0,0,0
m_x,LULESH_OMP.cc,2146,cd5da9b60b9a2,1221,23,1,30,0,34165,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5da9cb570a4,1222,39,4,27,1,30974,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5da9ccc12d2,1222,34,64,11,1,13822,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5da9e776606,1222,215,67,4,0,4702,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da9e89821b,1222,222,3,30,0,33134,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5da9e996fcd,1222,22,2,11,1,13657,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da9e9d3170,1222,229,65,19,1,22409,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5da9ea4bbfd,1222,23,81,22,0,24603,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,cd5da9f1fb125,1222,21,65,7,1,7280,1,16,3,7
m_elemBC,LULESH_OMP.cc,2281,cd5da9f2307b0,1222,199,1,4,0,4284,1,28,5,4
m_delv_eta,LULESH_OMP.cc,2324,cd5da9f2977c2,1222,51,0,9,1,9550,1,14,10,9
m_vdov,LULESH_OMP.cc,2374,cd5da9f2b4d90,1222,30,17,30,0,31026,1,18,9,30
m_x,LULESH_OMP.cc,961,cd5daa0273842,1223,45,0,18,0,20798,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5daa053a9f8,1223,52,1,6,0,8206,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5daa060a9ce,1223,34,64,28,0,32350,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5daa0796b4a,1223,44,64,8,0,9758,0,0,0,0
m_x,LULESH_OMP.cc,1032,cd5daa0b34edc,1223,44,83,27,1,29491,0,0,0,0
m_y,LULESH_OMP.cc,1043,cd5daa0bdbff8,1223,38,1,23,1,25326,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5daa1e77310,1223,227,65,8,0,9814,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5daa1f11dd4,1223,30,19,4,0,5522,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5daa203d778,1223,24,17,4,0,4579,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5daa21da6da,1223,23,81,20,0,22218,0,0,0,0
m_yd,LULESH_OMP.cc,2177,cd5daa27970f5,1223,48,3,28,0,30526,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,cd5daa2b86d95,1223,29,19,12,0,12539,1,27,7,12
m_vdov,LULESH_OMP.cc,2374,cd5daa2c3f7d1,1223,30,19,12,0,12763,1,27,14,12
m_elemMass,LULESH_OMP.cc,2387,cd5daa2cddf19,1223,30,83,20,0,21119,1,31,19,20
m_vdov,LULESH_OMP.cc,2374,cd5daa2cf2e3f,1223,58,20,6,0,6886,1,6,23,6
m_x,LULESH_OMP.cc,961,cd5daa3d4f1e5,1224,47,3,1,1,2614,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5daa3ff2f7e,1224,44,0,22,0,24910,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5daa40052d8,1224,39,0,27,1,31422,0,0,0,0
m_x,LULESH_OMP.cc,1032,cd5daa4757f70,1224,58,83,28,0,31437,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5daa575ef7d,1224,378,1,27,1,29446,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5daa5be39e8,1224,23,17,2,0,2761,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5daa5d7d6f2,1224,31,17,20,0,22530,0,0,0,0
m_v,LULESH_OMP.cc,2824,cd5daa6839f7f,1224,21,67,11,1,11574,1,22,9,11
m_matElemlist,LULESH_OMP.cc,2750,cd5daa6ec8efd,1225,46,3,14,0,14336,1,0,0,14
m_z,LULESH_OMP.cc,963,cd5daa75a045c,1225,45,4,9,1,10134,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5daa77c8255,1225,45,4,19,1,21486,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5daa906a795,1225,47,68,28,0,30552,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5daa95046a4,1225,364,0,17,1,19182,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5daa9554330,1225,30,83,4,0,4981,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5daa988b722,1225,30,19,20,0,22823,0,0,0,0
m_vnew,LULESH_OMP.cc,2193,cd5daa99af529,1225,27,3,30,0,30787,1,3,2,30
m_elemBC,LULESH_OMP.cc,2281,cd5daa9f3d546,1225,40,0,30,0,31484,1,28,23,30
m_vdov,LULESH_OMP.cc,2374,cd5daa9fc466a,1225,21,66,25,1,26523,1,27,28,25
m_x,LULESH_OMP.cc,961,cd5daaae5ef5d,1226,61,65,28,0,31870,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5daab1249c7,1226,31,17,25,1,28006,0,0,0,0
m_v,LULESH_OMP.cc,1621,cd5daab775a8d,1226,23,67,14,0,14796,1,12,14,14
m_zd,LULESH_OMP.cc,2058,cd5daac954239,1226,281,3,2,0,2238,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5daac9d3def,1226,30,83,20,0,21858,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5daaca6112e,1226,30,19,6,0,6685,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd5daad0bf0f4,1226,391,1,11,1,14078,0,0,0,0
m_dxx,LULESH_OMP.cc,2104,cd5daad212d99,1226,23,65,7,1,7643,1,27,14,7
m_vdov,LULESH_OMP.cc,2374,cd5daad6e65ef,1226,21,67,28,0,29088,1,0,13,28
m_p,LULESH_OMP.cc,2693,cd5daadb225e4,1226,21,65,4,0,4198,1,6,3,4
m_matElemlist,??,0,cd5daae262f84,1227,108,83,18,0,6476,1,12,10,6
m_x,LULESH_OMP.cc,961,cd5daae762833,1227,22,3,26,0,29652,0,0,0,0
m_yd,LULESH_OMP.cc,1470,cd5daaf5afb2f,1227,44,3,30,0,33078,0,0,0,0
m_zd,LULESH_OMP.cc,1764,cd5dab020e48c,1227,22,3,5,1,6577,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5dab0226133,1227,246,3,5,1,6534,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dab068a06d,1227,23,81,10,0,11401,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dab087b9ad,1227,23,81,12,0,13847,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5dab0a14577,1227,49,4,27,1,31526,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd5dab0a879e4,1227,30,67,6,0,7163,1,27,31,6
m_xd,LULESH_OMP.cc,2171,cd5dab0bb473a,1227,21,66,27,1,30574,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2353,cd5dab110980b,1227,42,67,14,0,16139,1,11,24,15
m_matElemlist,LULESH_OMP.cc,2280,cd5dab114c5b7,1227,189,65,4,0,5020,1,28,28,4
m_x,LULESH_OMP.cc,961,cd5dab1f22954,1228,54,4,7,1,7686,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dab20b92f6,1228,47,64,12,0,14526,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dab212c161,1228,48,67,18,0,20022,0,0,0,0
m_z,LULESH_OMP.cc,963,cd5dab232a344,1228,44,1,8,0,10542,0,0,0,0
m_symmY,LULESH_OMP.cc,1722,cd5dab399e43c,1228,60,16,25,1,875,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5dab3b511bb,1228,214,3,4,0,5470,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5dab3cba311,1228,234,3,19,1,22038,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd5dab47aa2b9,1228,30,67,5,1,4124,1,28,0,4
m_lxip,LULESH_OMP.cc,2294,cd5dab48c2723,1228,21,3,12,0,12624,1,16,10,12
m_elemBC,LULESH_OMP.cc,2281,cd5dab48c3eef,1228,54,4,19,1,19868,1,28,12,19
m_x,LULESH_OMP.cc,961,cd5dab5b6f5f3,1229,59,1,5,1,6126,0,0,0,0
m_xd,LULESH_OMP.cc,1461,cd5dab696c3ed,1229,48,4,25,1,27926,0,0,0,0
m_yd,LULESH_OMP.cc,1763,cd5dab734c4f0,1229,353,3,3,1,3372,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5dab742f818,1229,22,65,11,1,12035,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd5dab7439fdf,1229,34,67,22,0,22595,1,3,2,22
m_z,LULESH_OMP.cc,2037,cd5dab746b926,1229,24,2,3,1,4445,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dab789f232,1229,21,2,11,1,13658,0,0,0,0
m_volo,LULESH_OMP.cc,2042,cd5dab7b7961e,1229,22,66,21,1,22454,1,22,29,21
m_vnew,LULESH_OMP.cc,2193,cd5dab7ebd05e,1229,24,65,17,1,18013,1,29,18,17
m_vdov,LULESH_OMP.cc,2374,cd5dab80f7de0,1229,31,19,24,0,24861,1,29,8,24
m_vdov,LULESH_OMP.cc,2374,cd5dab82009e7,1229,30,19,18,0,19043,1,3,19,18
m_matElemlist,LULESH_OMP.cc,2680,cd5dab852d53e,1229,21,3,26,0,26624,1,0,0,26
m_x,LULESH_OMP.cc,961,cd5dab9286410,1230,47,68,31,1,35270,0,0,0,0
m_zd,LULESH_OMP.cc,1483,cd5daba171040,1230,55,3,8,0,10366,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dabaf34a0e,1230,30,83,2,0,2487,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dabb12cb2b,1230,30,19,12,0,13629,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5dabb4ecedc,1230,29,3,30,0,34786,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,cd5dabbaa1b7b,1230,21,3,7,1,7676,1,28,15,7
m_delv_eta,LULESH_OMP.cc,2324,cd5dabbb4fe3e,1230,52,4,4,0,4926,1,30,25,4
m_matElemlist,LULESH_OMP.cc,2750,cd5dabc445723,1231,37,0,12,0,12332,1,12,1,12
m_x,LULESH_OMP.cc,961,cd5dabc98df94,1231,32,64,7,1,8774,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dabca21b65,1231,37,64,5,1,6694,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dabcd3ea7a,1231,48,4,10,0,11582,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dabe67a75c,1231,31,19,22,0,24082,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dabe737294,1231,30,83,6,0,6726,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dabe7a7ae0,1231,23,17,20,0,22032,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd5dabe84c4e5,1231,22,1,31,1,35162,0,0,0,0
m_vdov,LULESH_OMP.cc,2374,cd5dabf3b323c,1231,30,19,18,0,18945,1,1,16,18
m_q,LULESH_OMP.cc,2699,cd5dabf7f835b,1231,140,16,18,0,18942,1,30,15,18
m_z,LULESH_OMP.cc,963,cd5dac02b1280,1232,56,68,1,1,1102,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dac03791b1,1232,30,81,18,0,19773,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dac03ea5d3,1232,47,0,30,0,34030,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dac049adf4,1232,51,19,25,1,27586,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dac06c7c77,1232,41,68,12,0,13886,0,0,0,0
m_y,LULESH_OMP.cc,1043,cd5dac0be4f10,1232,43,4,28,0,30734,0,0,0,0
m_fx,LULESH_OMP.cc,1702,cd5dac19a6460,1232,21,2,10,0,12211,0,0,0,0
m_zd,LULESH_OMP.cc,1748,cd5dac1d4d9c7,1232,49,0,9,1,10118,0,0,0,0
m_xdd,LULESH_OMP.cc,1740,cd5dac1defbce,1232,22,3,5,1,6569,0,0,0,0
m_yd,LULESH_OMP.cc,2057,cd5dac1ea97ee,1232,54,68,3,1,3303,0,0,0,0
m_z,LULESH_OMP.cc,2037,cd5dac1fb40df,1232,41,0,9,1,9958,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dac21f2834,1232,21,2,6,0,8026,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dac221ce67,1232,230,65,7,1,8078,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dac228e7ff,1232,211,64,14,0,16814,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dac23ddeb9,1232,28,81,3,1,3904,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dac25e4e87,1232,30,83,22,0,24857,0,0,0,0
m_matElemlist,LULESH_OMP.cc,2280,cd5dac2b2c9f1,1232,334,3,15,1,15388,1,28,0,15
m_vdov,LULESH_OMP.cc,2374,cd5dac2dd7c6f,1232,21,66,15,1,16286,1,30,28,15
m_x,LULESH_OMP.cc,961,cd5dac3dbab20,1233,46,64,1,1,2630,0,0,0,0
m_xd,LULESH_OMP.cc,1459,cd5dac4e01d34,1233,30,17,15,1,17168,0,0,0,0
m_fz,LULESH_OMP.cc,1704,cd5dac52aad8b,1233,27,67,9,1,11195,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dac590785e,1233,24,81,2,0,2334,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dac5a594e2,1233,222,67,5,1,6886,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dac5babcb9,1233,23,81,4,0,4846,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5dac5d37616,1233,241,67,5,1,6145,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dac5e2137d,1233,23,81,6,0,7337,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,cd5dac65aea35,1233,22,3,23,1,24125,1,29,17,23
m_elemBC,LULESH_OMP.cc,2281,cd5dac65f3f49,1233,34,64,30,0,31180,1,12,14,30
m_delv_eta,LULESH_OMP.cc,2324,cd5dac6635e6f,1233,34,65,17,1,18150,1,6,23,17
m_x,LULESH_OMP.cc,961,cd5dac78f99ca,1234,39,1,10,0,12846,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5dac949d7f1,1234,22,66,21,1,23385,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5dac94a5f5c,1234,208,0,22,0,25614,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dac94a6311,1234,30,83,4,0,4871,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dac95036c5,1234,236,3,15,1,18038,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dac96161da,1234,31,83,12,0,13761,0,0,0,0
m_v,LULESH_OMP.cc,2044,cd5dac989dafe,1234,21,3,19,1,20446,1,30,30,19
m_xd,LULESH_OMP.cc,2172,cd5dac9a7f04e,1234,22,2,24,0,27499,0,0,0,0
m_z,LULESH_OMP.cc,2159,cd5dac9c364a3,1234,51,3,12,0,13902,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dacad7a977,1235,49,4,2,0,2190,0,0,0,0
m_z,LULESH_OMP.cc,963,cd5dacafea114,1235,24,2,22,0,24446,0,0,0,0
m_z,LULESH_OMP.cc,963,cd5dacb1c36f6,1235,55,64,10,0,11686,0,0,0,0
m_ydd,LULESH_OMP.cc,1744,cd5daccc45d74,1235,22,65,6,0,7080,0,0,0,0
m_z,LULESH_OMP.cc,1764,cd5daccd28f21,1235,33,3,14,0,16303,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5daccd7476d,1235,497,3,7,1,7662,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5dacce22a89,1235,293,1,30,0,32782,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5daccfc6025,1235,23,81,14,0,15524,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dacd036c96,1235,34,3,24,0,26526,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dacd4ef14d,1235,22,66,5,1,7514,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dacd5a0404,1235,23,17,8,0,9736,0,0,0,0
m_x,LULESH_OMP.cc,2139,cd5dacd91b7d2,1235,21,66,24,0,26986,0,0,0,0
m_xd,LULESH_OMP.cc,1459,cd5dacfbfd04e,1236,65,83,21,1,23536,0,0,0,0
m_z,LULESH_OMP.cc,1764,cd5dad062864d,1236,27,67,30,0,33926,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dad0725622,1236,375,1,15,1,16438,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dad0783805,1236,247,65,30,0,33923,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5dad08e9b0b,1236,371,65,31,1,34102,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dad0b93616,1236,23,81,22,0,24578,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5dad0b9894b,1236,230,67,21,1,24630,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dad0d7c773,1236,243,65,15,1,17198,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dad0d90834,1236,38,0,2,0,3134,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dad0dc436a,1236,23,81,4,0,6360,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dad0e8a7c0,1236,21,1,17,1,20590,0,0,0,0
m_delv_zeta,LULESH_OMP.cc,2347,cd5dad13a6ed3,1236,46,3,27,1,26834,1,18,6,26
m_x,LULESH_OMP.cc,961,cd5dad23faa20,1237,50,68,25,1,27422,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dad25e9d2d,1237,44,0,10,0,11422,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dad28d8073,1237,21,1,12,0,14134,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dad4154c03,1237,21,66,9,1,10072,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5dad41ff58f,1237,37,0,7,1,9094,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5dad42e879f,1237,47,64,31,1,35358,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5dad4331f16,1237,34,64,20,0,22286,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dad43fe481,1237,52,4,4,0,6062,0,0,0,0
m_elemBC,LULESH_OMP.cc,2281,cd5dad4cd22f4,1237,347,3,21,1,21900,1,12,12,21
m_vdov,LULESH_OMP.cc,2374,cd5dad4f13fda,1237,30,19,10,0,11189,1,21,29,10
m_z,LULESH_OMP.cc,963,cd5dad5fee5e4,1238,38,0,31,1,35590,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dad7a5218d,1238,23,17,4,0,4579,0,0,0,0
m_volo,LULESH_OMP.cc,2042,cd5dad7b4b8d3,1238,22,66,2,0,2392,1,24,10,2
m_x,LULESH_OMP.cc,2035,cd5dad7c2f52a,1238,23,17,20,0,22270,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dad8026d8c,1238,34,3,8,0,10798,0,0,0,0
m_xd,LULESH_OMP.cc,2172,cd5dad81c29aa,1238,45,68,9,1,11023,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dad96c8bdb,1239,22,3,1,1,2488,0,0,0,0
m_x,LULESH_OMP.cc,961,cd5dad9883205,1239,35,0,9,1,11518,0,0,0,0
m_nodeElemCornerList,LULESH_OMP.cc,1000,cd5dad9be490c,1239,30,65,27,1,230086,1,24,2,28
m_yd,LULESH_OMP.cc,1472,cd5dada1ab375,1239,36,64,22,0,25047,0,0,0,0
m_fx,LULESH_OMP.cc,1575,cd5dada9d233c,1239,42,68,18,0,20430,0,0,0,0
m_zd,LULESH_OMP.cc,2058,cd5dadb1685a2,1239,252,64,30,0,33822,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dadb1d246e,1239,30,17,14,0,15347,0,0,0,0
m_xd,LULESH_OMP.cc,2056,cd5dadb40f457,1239,23,67,24,0,26541,0,0,0,0
m_x,LULESH_OMP.cc,2035,cd5dadb50b7e1,1239,30,19,14,0,15727,0,0,0,0
